crop_name,amount_usd,amount_tzs,trading_hub,recorded_date
BEANS,68.84,178984.00,Tabora Grain Yard,2025-04-07
BEANS,76.93,200018.00,Kigoma Lake Hub,2025-04-07
WHEAT,44.36,115336.00,Dar Es Salaam Wholesale,2025-04-07
WHEAT,42.17,109642.00,Mwanza Central Hub,2025-04-07
WHEAT,45.56,118456.00,Arusha North Hub,2025-04-07
WHEAT,43.37,112762.00,Dodoma Wholesale Hub,2025-04-07
WHEAT,41.18,107068.00,Mbeya Border Market,2025-04-07
WHEAT,43.72,113672.00,Tanga Coastal Exchange,2025-04-07
WHEAT,40.25,104650.00,Tabora Grain Yard,2025-04-07
WHEAT,44.92,116792.00,Kigoma Lake Hub,2025-04-07
SORGHUM,35.76,92976.00,Dar Es Salaam Wholesale,2025-04-07
SORGHUM,34.07,88582.00,Mwanza Central Hub,2025-04-07
SORGHUM,36.90,95940.00,Arusha North Hub,2025-04-07
SORGHUM,35.20,91520.00,Dodoma Wholesale Hub,2025-04-07
SORGHUM,33.50,87100.00,Mbeya Border Market,2025-04-07
SORGHUM,35.64,92664.00,Tanga Coastal Exchange,2025-04-07
SORGHUM,32.89,85514.00,Tabora Grain Yard,2025-04-07
SORGHUM,36.78,95628.00,Kigoma Lake Hub,2025-04-07
CASSAVA,25.44,66144.00,Dar Es Salaam Wholesale,2025-04-07
CASSAVA,24.17,62842.00,Mwanza Central Hub,2025-04-07
CASSAVA,26.10,67860.00,Arusha North Hub,2025-04-07
CASSAVA,24.83,64558.00,Dodoma Wholesale Hub,2025-04-07
CASSAVA,23.57,61282.00,Mbeya Border Market,2025-04-07
CASSAVA,25.00,65000.00,Tanga Coastal Exchange,2025-04-07
CASSAVA,23.01,59826.00,Tabora Grain Yard,2025-04-07
CASSAVA,25.66,66716.00,Kigoma Lake Hub,2025-04-07
POTATO,30.32,78832.00,Dar Es Salaam Wholesale,2025-04-07
POTATO,28.89,75114.00,Mwanza Central Hub,2025-04-07
POTATO,31.30,81380.00,Arusha North Hub,2025-04-07
POTATO,27.57,71682.00,Dodoma Wholesale Hub,2025-04-07
POTATO,26.25,68250.00,Mbeya Border Market,2025-04-07
POTATO,27.94,72644.00,Tanga Coastal Exchange,2025-04-07
POTATO,25.79,67054.00,Tabora Grain Yard,2025-04-07
POTATO,28.85,75010.00,Kigoma Lake Hub,2025-04-07
GROUNDNUT,69.63,181038.00,Dar Es Salaam Wholesale,2025-04-07
GROUNDNUT,66.15,171990.00,Mwanza Central Hub,2025-04-07
GROUNDNUT,71.44,185744.00,Arusha North Hub,2025-04-07
GROUNDNUT,67.96,176696.00,Dodoma Wholesale Hub,2025-04-07
GROUNDNUT,64.50,167700.00,Mbeya Border Market,2025-04-07
GROUNDNUT,68.42,177892.00,Tanga Coastal Exchange,2025-04-07
GROUNDNUT,62.96,163696.00,Tabora Grain Yard,2025-04-07
GROUNDNUT,70.21,182546.00,Kigoma Lake Hub,2025-04-07
SUNFLOWER,54.60,141960.00,Dar Es Salaam Wholesale,2025-04-07
SUNFLOWER,52.02,135252.00,Mwanza Central Hub,2025-04-07
SUNFLOWER,56.34,146484.00,Arusha North Hub,2025-04-07
SUNFLOWER,53.75,139750.00,Dodoma Wholesale Hub,2025-04-07
SUNFLOWER,51.16,133016.00,Mbeya Border Market,2025-04-07
SUNFLOWER,54.43,141518.00,Tanga Coastal Exchange,2025-04-07
SUNFLOWER,50.23,130598.00,Tabora Grain Yard,2025-04-07
SUNFLOWER,56.18,146068.00,Kigoma Lake Hub,2025-04-07
COFFEE,83.06,215956.00,Dar Es Salaam Wholesale,2025-04-07
COFFEE,78.95,205270.00,Mwanza Central Hub,2025-04-07
COFFEE,85.32,221832.00,Arusha North Hub,2025-04-07
COFFEE,81.22,211172.00,Dodoma Wholesale Hub,2025-04-07
COFFEE,77.12,200512.00,Mbeya Border Market,2025-04-07
COFFEE,81.86,212836.00,Tanga Coastal Exchange,2025-04-07
COFFEE,75.37,195962.00,Tabora Grain Yard,2025-04-07
COFFEE,84.10,218660.00,Kigoma Lake Hub,2025-04-07
CASHEW,89.62,233012.00,Dar Es Salaam Wholesale,2025-04-07
CASHEW,85.31,221806.00,Mwanza Central Hub,2025-04-07
CASHEW,92.32,240032.00,Arusha North Hub,2025-04-07
CASHEW,88.02,228852.00,Dodoma Wholesale Hub,2025-04-07
CASHEW,83.71,217646.00,Mbeya Border Market,2025-04-07
CASHEW,88.99,231374.00,Tanga Coastal Exchange,2025-04-07
CASHEW,82.07,213382.00,Tabora Grain Yard,2025-04-07
CASHEW,91.73,238498.00,Kigoma Lake Hub,2025-04-07
COCONUT,86.50,224900.00,Dar Es Salaam Wholesale,2025-04-07
COCONUT,82.30,213980.00,Mwanza Central Hub,2025-04-07
COCONUT,89.02,231452.00,Arusha North Hub,2025-04-07
COCONUT,84.82,220532.00,Dodoma Wholesale Hub,2025-04-07
COCONUT,80.61,209586.00,Mbeya Border Market,2025-04-07
COCONUT,85.64,222664.00,Tanga Coastal Exchange,2025-04-07
COCONUT,78.91,205166.00,Tabora Grain Yard,2025-04-07
COCONUT,88.13,229138.00,Kigoma Lake Hub,2025-04-07
MAIZE,48.38,125788.00,Dar Es Salaam Wholesale,2025-04-14
MAIZE,46.03,119678.00,Mwanza Central Hub,2025-04-14
MAIZE,49.80,129480.00,Arusha North Hub,2025-04-14
MAIZE,47.46,123396.00,Dodoma Wholesale Hub,2025-04-14
MAIZE,45.12,117312.00,Mbeya Border Market,2025-04-14
MAIZE,47.95,124670.00,Tanga Coastal Exchange,2025-04-14
MAIZE,44.20,114920.00,Tabora Grain Yard,2025-04-14
MAIZE,49.38,128388.00,Kigoma Lake Hub,2025-04-14
RICE,70.61,183586.00,Dar Es Salaam Wholesale,2025-04-14
RICE,67.21,174746.00,Mwanza Central Hub,2025-04-14
RICE,72.72,189072.00,Arusha North Hub,2025-04-14
RICE,69.31,180206.00,Dodoma Wholesale Hub,2025-04-14
RICE,65.90,171340.00,Mbeya Border Market,2025-04-14
RICE,70.04,182104.00,Tanga Coastal Exchange,2025-04-14
RICE,64.56,167856.00,Tabora Grain Yard,2025-04-14
RICE,72.13,187538.00,Kigoma Lake Hub,2025-04-14
BEANS,70.80,184080.00,Dar Es Salaam Wholesale,2025-04-14
BEANS,67.31,175006.00,Mwanza Central Hub,2025-04-14
BEANS,72.74,189124.00,Arusha North Hub,2025-04-14
BEANS,69.25,180050.00,Dodoma Wholesale Hub,2025-04-14
BEANS,65.77,171002.00,Mbeya Border Market,2025-04-14
BEANS,69.83,181558.00,Tanga Coastal Exchange,2025-04-14
BEANS,64.30,167180.00,Tabora Grain Yard,2025-04-14
BEANS,71.78,186628.00,Kigoma Lake Hub,2025-04-14
WHEAT,45.85,119210.00,Dar Es Salaam Wholesale,2025-04-14
WHEAT,43.68,113568.00,Mwanza Central Hub,2025-04-14
WHEAT,47.30,122980.00,Arusha North Hub,2025-04-14
WHEAT,45.12,117312.00,Dodoma Wholesale Hub,2025-04-14
WHEAT,42.94,111644.00,Mbeya Border Market,2025-04-14
WHEAT,45.67,118742.00,Tanga Coastal Exchange,2025-04-14
WHEAT,42.13,109538.00,Tabora Grain Yard,2025-04-14
WHEAT,47.11,122486.00,Kigoma Lake Hub,2025-04-14
SORGHUM,36.04,93704.00,Dar Es Salaam Wholesale,2025-04-14
SORGHUM,34.24,89024.00,Mwanza Central Hub,2025-04-14
SORGHUM,36.98,96148.00,Arusha North Hub,2025-04-14
SORGHUM,35.19,91494.00,Dodoma Wholesale Hub,2025-04-14
SORGHUM,33.40,86840.00,Mbeya Border Market,2025-04-14
SORGHUM,35.44,92144.00,Tanga Coastal Exchange,2025-04-14
SORGHUM,32.61,84786.00,Tabora Grain Yard,2025-04-14
SORGHUM,36.38,94588.00,Kigoma Lake Hub,2025-04-14
CASSAVA,24.12,62712.00,Dar Es Salaam Wholesale,2025-04-14
CASSAVA,22.98,59748.00,Mwanza Central Hub,2025-04-14
CASSAVA,24.90,64740.00,Arusha North Hub,2025-04-14
CASSAVA,23.77,61802.00,Dodoma Wholesale Hub,2025-04-14
CASSAVA,22.63,58838.00,Mbeya Border Market,2025-04-14
CASSAVA,24.08,62608.00,Tanga Coastal Exchange,2025-04-14
CASSAVA,22.23,57798.00,Tabora Grain Yard,2025-04-14
CASSAVA,24.87,64662.00,Kigoma Lake Hub,2025-04-14
POTATO,28.64,74464.00,Dar Es Salaam Wholesale,2025-04-14
POTATO,27.21,70746.00,Mwanza Central Hub,2025-04-14
POTATO,29.39,76414.00,Arusha North Hub,2025-04-14
POTATO,27.95,72670.00,Dodoma Wholesale Hub,2025-04-14
POTATO,26.53,68978.00,Mbeya Border Market,2025-04-14
POTATO,28.14,73164.00,Tanga Coastal Exchange,2025-04-14
POTATO,25.89,67314.00,Tabora Grain Yard,2025-04-14
POTATO,28.87,75062.00,Kigoma Lake Hub,2025-04-14
GROUNDNUT,70.46,183196.00,Dar Es Salaam Wholesale,2025-04-14
GROUNDNUT,67.13,174538.00,Mwanza Central Hub,2025-04-14
GROUNDNUT,72.71,189046.00,Arusha North Hub,2025-04-14
GROUNDNUT,69.38,180388.00,Dodoma Wholesale Hub,2025-04-14
GROUNDNUT,66.04,171704.00,Mbeya Border Market,2025-04-14
GROUNDNUT,70.27,182702.00,Tanga Coastal Exchange,2025-04-14
GROUNDNUT,64.85,168610.00,Tabora Grain Yard,2025-04-14
GROUNDNUT,72.54,188604.00,Kigoma Lake Hub,2025-04-14
SUNFLOWER,56.24,146224.00,Dar Es Salaam Wholesale,2025-04-14
SUNFLOWER,53.45,138970.00,Mwanza Central Hub,2025-04-14
SUNFLOWER,57.75,150150.00,Arusha North Hub,2025-04-14
SUNFLOWER,54.97,142922.00,Dodoma Wholesale Hub,2025-04-14
SUNFLOWER,52.19,135694.00,Mbeya Border Market,2025-04-14
SUNFLOWER,55.39,144014.00,Tanga Coastal Exchange,2025-04-14
SUNFLOWER,50.98,132548.00,Tabora Grain Yard,2025-04-14
SUNFLOWER,56.88,147888.00,Kigoma Lake Hub,2025-04-14
COFFEE,78.33,203658.00,Dar Es Salaam Wholesale,2025-04-14
COFFEE,74.58,193908.00,Mwanza Central Hub,2025-04-14
COFFEE,80.72,209872.00,Arusha North Hub,2025-04-14
COFFEE,76.97,200122.00,Dodoma Wholesale Hub,2025-04-14
COFFEE,73.22,190372.00,Mbeya Border Market,2025-04-14
COFFEE,77.86,202436.00,Tanga Coastal Exchange,2025-04-14
COFFEE,71.81,186706.00,Tabora Grain Yard,2025-04-14
COFFEE,80.28,208728.00,Kigoma Lake Hub,2025-04-14
CASHEW,96.76,251576.00,Dar Es Salaam Wholesale,2025-04-14
CASHEW,92.04,239304.00,Mwanza Central Hub,2025-04-14
CASHEW,99.53,258778.00,Arusha North Hub,2025-04-14
CASHEW,94.81,246506.00,Dodoma Wholesale Hub,2025-04-14
CASHEW,90.09,234234.00,Mbeya Border Market,2025-04-14
CASHEW,95.70,248820.00,Tanga Coastal Exchange,2025-04-14
CASHEW,88.16,229216.00,Tabora Grain Yard,2025-04-14
CASHEW,98.44,255944.00,Kigoma Lake Hub,2025-04-14
COCONUT,80.02,208052.00,Dar Es Salaam Wholesale,2025-04-14
COCONUT,76.11,197886.00,Mwanza Central Hub,2025-04-14
COCONUT,82.31,214006.00,Arusha North Hub,2025-04-14
COCONUT,78.41,203866.00,Dodoma Wholesale Hub,2025-04-14
COCONUT,74.51,193726.00,Mbeya Border Market,2025-04-14
COCONUT,79.15,205790.00,Tanga Coastal Exchange,2025-04-14
COCONUT,72.93,189618.00,Tabora Grain Yard,2025-04-14
COCONUT,81.46,211796.00,Kigoma Lake Hub,2025-04-14
MAIZE,52.40,136240.00,Dar Es Salaam Wholesale,2025-04-21
MAIZE,49.87,129662.00,Mwanza Central Hub,2025-04-21
MAIZE,53.95,140270.00,Arusha North Hub,2025-04-21
MAIZE,51.41,133666.00,Dodoma Wholesale Hub,2025-04-21
MAIZE,48.87,127062.00,Mbeya Border Market,2025-04-21
MAIZE,51.93,135018.00,Tanga Coastal Exchange,2025-04-21
MAIZE,47.86,124436.00,Tabora Grain Yard,2025-04-21
MAIZE,53.46,138996.00,Kigoma Lake Hub,2025-04-21
RICE,65.92,171392.00,Dar Es Salaam Wholesale,2025-04-21
RICE,62.68,162968.00,Mwanza Central Hub,2025-04-21
RICE,67.75,176150.00,Arusha North Hub,2025-04-21
RICE,64.51,167726.00,Dodoma Wholesale Hub,2025-04-21
RICE,61.28,159328.00,Mbeya Border Market,2025-04-21
RICE,65.07,169182.00,Tanga Coastal Exchange,2025-04-21
RICE,59.94,155844.00,Tabora Grain Yard,2025-04-21
RICE,66.92,173992.00,Kigoma Lake Hub,2025-04-21
BEANS,74.19,192894.00,Dar Es Salaam Wholesale,2025-04-21
BEANS,70.66,183716.00,Mwanza Central Hub,2025-04-21
BEANS,76.51,198926.00,Arusha North Hub,2025-04-21
BEANS,72.97,189722.00,Dodoma Wholesale Hub,2025-04-21
BEANS,69.43,180518.00,Mbeya Border Market,2025-04-21
BEANS,73.83,191958.00,Tanga Coastal Exchange,2025-04-21
BEANS,68.11,177086.00,Tabora Grain Yard,2025-04-21
BEANS,76.15,197990.00,Kigoma Lake Hub,2025-04-21
WHEAT,45.41,118066.00,Dar Es Salaam Wholesale,2025-04-21
WHEAT,43.14,112164.00,Mwanza Central Hub,2025-04-21
WHEAT,46.60,121160.00,Arusha North Hub,2025-04-21
WHEAT,44.34,115284.00,Dodoma Wholesale Hub,2025-04-21
WHEAT,42.09,109434.00,Mbeya Border Market,2025-04-21
WHEAT,44.66,116116.00,Tanga Coastal Exchange,2025-04-21
WHEAT,41.11,106886.00,Tabora Grain Yard,2025-04-21
WHEAT,45.86,119236.00,Kigoma Lake Hub,2025-04-21
SORGHUM,34.87,90662.00,Dar Es Salaam Wholesale,2025-04-21
SORGHUM,33.23,86398.00,Mwanza Central Hub,2025-04-21
SORGHUM,36.00,93600.00,Arusha North Hub,2025-04-21
SORGHUM,34.36,89336.00,Dodoma Wholesale Hub,2025-04-21
SORGHUM,32.71,85046.00,Mbeya Border Market,2025-04-21
SORGHUM,34.80,90480.00,Tanga Coastal Exchange,2025-04-21
SORGHUM,32.12,83512.00,Tabora Grain Yard,2025-04-21
SORGHUM,35.94,93444.00,Kigoma Lake Hub,2025-04-21
CASSAVA,24.17,62842.00,Dar Es Salaam Wholesale,2025-04-21
CASSAVA,22.96,59696.00,Mwanza Central Hub,2025-04-21
CASSAVA,24.80,64480.00,Arusha North Hub,2025-04-21
CASSAVA,23.59,61334.00,Dodoma Wholesale Hub,2025-04-21
CASSAVA,22.38,58188.00,Mbeya Border Market,2025-04-21
CASSAVA,25.72,66872.00,Tanga Coastal Exchange,2025-04-21
CASSAVA,23.67,61542.00,Tabora Grain Yard,2025-04-21
CASSAVA,26.40,68640.00,Kigoma Lake Hub,2025-04-21
POTATO,29.55,76830.00,Dar Es Salaam Wholesale,2025-04-21
POTATO,28.16,73216.00,Mwanza Central Hub,2025-04-21
POTATO,30.50,79300.00,Arusha North Hub,2025-04-21
POTATO,29.10,75660.00,Dodoma Wholesale Hub,2025-04-21
POTATO,27.70,72020.00,Mbeya Border Market,2025-04-21
POTATO,29.48,76648.00,Tanga Coastal Exchange,2025-04-21
POTATO,27.21,70746.00,Tabora Grain Yard,2025-04-21
POTATO,30.44,79144.00,Kigoma Lake Hub,2025-04-21
GROUNDNUT,71.43,185718.00,Dar Es Salaam Wholesale,2025-04-21
GROUNDNUT,67.88,176488.00,Mwanza Central Hub,2025-04-21
GROUNDNUT,73.33,190658.00,Arusha North Hub,2025-04-21
GROUNDNUT,69.79,181454.00,Dodoma Wholesale Hub,2025-04-21
GROUNDNUT,66.25,172250.00,Mbeya Border Market,2025-04-21
GROUNDNUT,70.30,182780.00,Tanga Coastal Exchange,2025-04-21
GROUNDNUT,64.70,168220.00,Tabora Grain Yard,2025-04-21
GROUNDNUT,72.18,187668.00,Kigoma Lake Hub,2025-04-21
SUNFLOWER,53.63,139438.00,Dar Es Salaam Wholesale,2025-04-21
SUNFLOWER,51.08,132808.00,Mwanza Central Hub,2025-04-21
SUNFLOWER,55.29,143754.00,Arusha North Hub,2025-04-21
SUNFLOWER,52.73,137098.00,Dodoma Wholesale Hub,2025-04-21
SUNFLOWER,50.17,130442.00,Mbeya Border Market,2025-04-21
SUNFLOWER,53.36,138736.00,Tanga Coastal Exchange,2025-04-21
SUNFLOWER,49.22,127972.00,Tabora Grain Yard,2025-04-21
SUNFLOWER,55.04,143104.00,Kigoma Lake Hub,2025-04-21
COFFEE,84.10,218660.00,Dar Es Salaam Wholesale,2025-04-21
COFFEE,79.99,207974.00,Mwanza Central Hub,2025-04-21
COFFEE,86.48,224848.00,Arusha North Hub,2025-04-21
COFFEE,82.36,214136.00,Dodoma Wholesale Hub,2025-04-21
COFFEE,78.25,203450.00,Mbeya Border Market,2025-04-21
COFFEE,83.10,216060.00,Tanga Coastal Exchange,2025-04-21
COFFEE,76.54,199004.00,Tabora Grain Yard,2025-04-21
COFFEE,85.45,222170.00,Kigoma Lake Hub,2025-04-21
CASHEW,89.43,232518.00,Dar Es Salaam Wholesale,2025-04-21
CASHEW,85.08,221208.00,Mwanza Central Hub,2025-04-21
CASHEW,92.02,239252.00,Arusha North Hub,2025-04-21
CASHEW,87.68,227968.00,Dodoma Wholesale Hub,2025-04-21
CASHEW,83.34,216684.00,Mbeya Border Market,2025-04-21
CASHEW,88.55,230230.00,Tanga Coastal Exchange,2025-04-21
CASHEW,81.61,212186.00,Tabora Grain Yard,2025-04-21
CASHEW,91.17,237042.00,Kigoma Lake Hub,2025-04-21
COCONUT,86.16,224016.00,Dar Es Salaam Wholesale,2025-04-21
COCONUT,82.03,213278.00,Mwanza Central Hub,2025-04-21
COCONUT,88.77,230802.00,Arusha North Hub,2025-04-21
COCONUT,84.62,220012.00,Dodoma Wholesale Hub,2025-04-21
COCONUT,80.47,209222.00,Mbeya Border Market,2025-04-21
COCONUT,85.53,222378.00,Tanga Coastal Exchange,2025-04-21
COCONUT,78.86,205036.00,Tabora Grain Yard,2025-04-21
COCONUT,88.12,229112.00,Kigoma Lake Hub,2025-04-21
MAIZE,48.63,126438.00,Dar Es Salaam Wholesale,2025-04-28
MAIZE,46.25,120250.00,Mwanza Central Hub,2025-04-28
MAIZE,50.00,130000.00,Arusha North Hub,2025-04-28
MAIZE,47.62,123812.00,Dodoma Wholesale Hub,2025-04-28
MAIZE,45.25,117650.00,Mbeya Border Market,2025-04-28
MAIZE,48.06,124956.00,Tanga Coastal Exchange,2025-04-28
MAIZE,44.27,115102.00,Tabora Grain Yard,2025-04-28
MAIZE,49.44,128544.00,Kigoma Lake Hub,2025-04-28
RICE,69.87,181662.00,Dar Es Salaam Wholesale,2025-04-28
RICE,66.54,173004.00,Mwanza Central Hub,2025-04-28
RICE,72.03,187278.00,Arusha North Hub,2025-04-28
RICE,68.69,178594.00,Dodoma Wholesale Hub,2025-04-28
RICE,65.35,169910.00,Mbeya Border Market,2025-04-28
RICE,69.48,180648.00,Tanga Coastal Exchange,2025-04-28
RICE,64.08,166608.00,Tabora Grain Yard,2025-04-28
RICE,71.63,186238.00,Kigoma Lake Hub,2025-04-28
BEANS,72.30,187980.00,Dar Es Salaam Wholesale,2025-04-28
BEANS,68.70,178620.00,Mwanza Central Hub,2025-04-28
BEANS,74.21,192946.00,Arusha North Hub,2025-04-28
BEANS,70.62,183612.00,Dodoma Wholesale Hub,2025-04-28
BEANS,67.05,174330.00,Mbeya Border Market,2025-04-28
BEANS,71.15,184990.00,Tanga Coastal Exchange,2025-04-28
BEANS,65.49,170274.00,Tabora Grain Yard,2025-04-28
BEANS,73.07,189982.00,Kigoma Lake Hub,2025-04-28
WHEAT,44.79,116454.00,Dar Es Salaam Wholesale,2025-04-28
WHEAT,42.68,110968.00,Mwanza Central Hub,2025-04-28
WHEAT,46.24,120224.00,Arusha North Hub,2025-04-28
WHEAT,44.12,114712.00,Dodoma Wholesale Hub,2025-04-28
WHEAT,42.00,109200.00,Mbeya Border Market,2025-04-28
WHEAT,44.69,116194.00,Tanga Coastal Exchange,2025-04-28
WHEAT,41.24,107224.00,Tabora Grain Yard,2025-04-28
WHEAT,46.14,119964.00,Kigoma Lake Hub,2025-04-28
SORGHUM,37.08,96408.00,Dar Es Salaam Wholesale,2025-04-28
SORGHUM,35.22,91572.00,Mwanza Central Hub,2025-04-28
SORGHUM,38.04,98904.00,Arusha North Hub,2025-04-28
SORGHUM,36.19,94094.00,Dodoma Wholesale Hub,2025-04-28
SORGHUM,34.34,89284.00,Mbeya Border Market,2025-04-28
SORGHUM,36.44,94744.00,Tanga Coastal Exchange,2025-04-28
SORGHUM,33.53,87178.00,Tabora Grain Yard,2025-04-28
SORGHUM,37.39,97214.00,Kigoma Lake Hub,2025-04-28
CASSAVA,25.44,66144.00,Dar Es Salaam Wholesale,2025-04-28
CASSAVA,24.25,63050.00,Mwanza Central Hub,2025-04-28
CASSAVA,26.27,68302.00,Arusha North Hub,2025-04-28
CASSAVA,25.06,65156.00,Dodoma Wholesale Hub,2025-04-28
CASSAVA,23.86,62036.00,Mbeya Border Market,2025-04-28
CASSAVA,25.39,66014.00,Tanga Coastal Exchange,2025-04-28
CASSAVA,23.43,60918.00,Tabora Grain Yard,2025-04-28
CASSAVA,26.22,68172.00,Kigoma Lake Hub,2025-04-28
POTATO,29.44,76544.00,Dar Es Salaam Wholesale,2025-04-28
POTATO,27.98,72748.00,Mwanza Central Hub,2025-04-28
POTATO,30.22,78572.00,Arusha North Hub,2025-04-28
POTATO,28.75,74750.00,Dodoma Wholesale Hub,2025-04-28
POTATO,27.29,70954.00,Mbeya Border Market,2025-04-28
POTATO,28.96,75296.00,Tanga Coastal Exchange,2025-04-28
POTATO,26.65,69290.00,Tabora Grain Yard,2025-04-28
POTATO,29.72,77272.00,Kigoma Lake Hub,2025-04-28
GROUNDNUT,69.04,179504.00,Dar Es Salaam Wholesale,2025-04-28
GROUNDNUT,65.76,170976.00,Mwanza Central Hub,2025-04-28
GROUNDNUT,71.20,185120.00,Arusha North Hub,2025-04-28
GROUNDNUT,67.91,176566.00,Dodoma Wholesale Hub,2025-04-28
GROUNDNUT,64.62,168012.00,Mbeya Border Market,2025-04-28
GROUNDNUT,68.74,178724.00,Tanga Coastal Exchange,2025-04-28
GROUNDNUT,63.42,164892.00,Tabora Grain Yard,2025-04-28
GROUNDNUT,70.93,184418.00,Kigoma Lake Hub,2025-04-28
SUNFLOWER,57.13,148538.00,Dar Es Salaam Wholesale,2025-04-28
SUNFLOWER,54.32,141232.00,Mwanza Central Hub,2025-04-28
SUNFLOWER,58.72,152672.00,Arusha North Hub,2025-04-28
SUNFLOWER,55.92,145392.00,Dodoma Wholesale Hub,2025-04-28
SUNFLOWER,53.11,138086.00,Mbeya Border Market,2025-04-28
SUNFLOWER,56.39,146614.00,Tanga Coastal Exchange,2025-04-28
SUNFLOWER,51.93,135018.00,Tabora Grain Yard,2025-04-28
SUNFLOWER,57.97,150722.00,Kigoma Lake Hub,2025-04-28
COFFEE,77.87,202462.00,Dar Es Salaam Wholesale,2025-04-28
COFFEE,74.10,192660.00,Mwanza Central Hub,2025-04-28
COFFEE,80.16,208416.00,Arusha North Hub,2025-04-28
COFFEE,76.40,198640.00,Dodoma Wholesale Hub,2025-04-28
COFFEE,72.63,188838.00,Mbeya Border Market,2025-04-28
COFFEE,77.19,200694.00,Tanga Coastal Exchange,2025-04-28
COFFEE,71.16,185016.00,Tabora Grain Yard,2025-04-28
COFFEE,79.51,206726.00,Kigoma Lake Hub,2025-04-28
CASHEW,96.71,251446.00,Dar Es Salaam Wholesale,2025-04-28
CASHEW,92.05,239330.00,Mwanza Central Hub,2025-04-28
CASHEW,99.60,258960.00,Arusha North Hub,2025-04-28
CASHEW,94.93,246818.00,Dodoma Wholesale Hub,2025-04-28
CASHEW,90.25,234650.00,Mbeya Border Market,2025-04-28
CASHEW,95.91,249366.00,Tanga Coastal Exchange,2025-04-28
CASHEW,88.41,229866.00,Tabora Grain Yard,2025-04-28
CASHEW,98.77,256802.00,Kigoma Lake Hub,2025-04-28
COCONUT,80.97,210522.00,Dar Es Salaam Wholesale,2025-04-28
COCONUT,76.98,200148.00,Mwanza Central Hub,2025-04-28
COCONUT,83.19,216294.00,Arusha North Hub,2025-04-28
COCONUT,79.21,205946.00,Dodoma Wholesale Hub,2025-04-28
COCONUT,75.23,195598.00,Mbeya Border Market,2025-04-28
COCONUT,79.87,207662.00,Tanga Coastal Exchange,2025-04-28
COCONUT,73.56,191256.00,Tabora Grain Yard,2025-04-28
COCONUT,82.11,213486.00,Kigoma Lake Hub,2025-04-28
MAIZE,51.51,133926.00,Dar Es Salaam Wholesale,2025-05-05
MAIZE,49.05,127530.00,Mwanza Central Hub,2025-05-05
MAIZE,53.09,138034.00,Arusha North Hub,2025-05-05
MAIZE,50.62,131612.00,Dodoma Wholesale Hub,2025-05-05
MAIZE,48.14,125164.00,Mbeya Border Market,2025-05-05
MAIZE,51.18,133068.00,Tanga Coastal Exchange,2025-05-05
MAIZE,47.19,122694.00,Tabora Grain Yard,2025-05-05
MAIZE,52.75,137150.00,Kigoma Lake Hub,2025-05-05
RICE,65.29,169754.00,Dar Es Salaam Wholesale,2025-05-05
RICE,62.04,161304.00,Mwanza Central Hub,2025-05-05
RICE,67.03,174278.00,Arusha North Hub,2025-05-05
RICE,63.80,165880.00,Dodoma Wholesale Hub,2025-05-05
RICE,60.58,157508.00,Mbeya Border Market,2025-05-05
RICE,64.30,167180.00,Tanga Coastal Exchange,2025-05-05
RICE,59.19,153894.00,Tabora Grain Yard,2025-05-05
RICE,66.05,171730.00,Kigoma Lake Hub,2025-05-05
BEANS,69.84,181584.00,Dar Es Salaam Wholesale,2025-05-05
BEANS,66.54,173004.00,Mwanza Central Hub,2025-05-05
BEANS,72.07,187382.00,Arusha North Hub,2025-05-05
BEANS,68.77,178802.00,Dodoma Wholesale Hub,2025-05-05
BEANS,65.45,170170.00,Mbeya Border Market,2025-05-05
BEANS,69.64,181064.00,Tanga Coastal Exchange,2025-05-05
BEANS,64.26,167076.00,Tabora Grain Yard,2025-05-05
BEANS,71.88,186888.00,Kigoma Lake Hub,2025-05-05
WHEAT,44.81,116506.00,Dar Es Salaam Wholesale,2025-05-05
WHEAT,42.57,110682.00,Mwanza Central Hub,2025-05-05
WHEAT,45.97,119522.00,Arusha North Hub,2025-05-05
WHEAT,43.74,113724.00,Dodoma Wholesale Hub,2025-05-05
WHEAT,41.51,107926.00,Mbeya Border Market,2025-05-05
WHEAT,44.04,114504.00,Tanga Coastal Exchange,2025-05-05
WHEAT,40.52,105352.00,Tabora Grain Yard,2025-05-05
WHEAT,45.20,117520.00,Kigoma Lake Hub,2025-05-05
SORGHUM,35.64,92664.00,Dar Es Salaam Wholesale,2025-05-05
SORGHUM,33.97,88322.00,Mwanza Central Hub,2025-05-05
SORGHUM,36.79,95654.00,Arusha North Hub,2025-05-05
SORGHUM,35.11,91286.00,Dodoma Wholesale Hub,2025-05-05
SORGHUM,33.43,86918.00,Mbeya Border Market,2025-05-05
SORGHUM,35.57,92482.00,Tanga Coastal Exchange,2025-05-05
SORGHUM,32.83,85358.00,Tabora Grain Yard,2025-05-05
SORGHUM,36.73,95498.00,Kigoma Lake Hub,2025-05-05
CASSAVA,24.60,63960.00,Dar Es Salaam Wholesale,2025-05-05
CASSAVA,23.37,60762.00,Mwanza Central Hub,2025-05-05
CASSAVA,25.24,65624.00,Arusha North Hub,2025-05-05
CASSAVA,24.02,62452.00,Dodoma Wholesale Hub,2025-05-05
CASSAVA,22.79,59254.00,Mbeya Border Market,2025-05-05
CASSAVA,24.18,62868.00,Tanga Coastal Exchange,2025-05-05
